datetime,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
12/02/24 17:00,Uptown,Mall,Espresso,Hot,3,3,9,1721,12.2,1
12/02/24 17:00,Downtown,Mall,Cappuccino,Hot,4.5,3,13.5,2552,0.5,0
12/02/24 17:00,Midtown,Standalone,Cold Brew,Cold,4,1,4,2249,12.8,0
12/02/24 18:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,2,9,4854,7.8,0
12/02/24 18:00,Suburb-East,Mall,Latte,Hot,4,2,8,1485,-10.5,0
12/02/24 19:00,Uptown,Standalone,Cold Brew,Cold,4,2,8,3181,33.5,0
12/02/24 19:00,Midtown,Mall,Tea,Hot,2.5,2,5,3605,15.2,0
12/02/24 19:00,Suburb-West,Mall,Cold Brew,Cold,4,3,12,4499,0.2,0
12/02/24 19:00,Midtown,Standalone,Cold Brew,Cold,4,1,4,1218,10.4,0
12/02/24 20:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,2,7,1857,27.9,1
12/02/24 20:00,Suburb-West,Drive-Thru,Latte,Hot,4,3,12,1685,-3.7,0
12/02/24 20:00,Suburb-West,Mall,Frappuccino,Cold,5,2,10,3042,2.9,0
12/02/24 20:00,Midtown,Drive-Thru,Frappuccino,Cold,5,1,5,3152,13.1,0
12/02/24 20:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,2099,-3.8,0
13/02/24 06:00,Suburb-West,Mall,Espresso,Hot,3,3,9,1848,1.7,0
13/02/24 07:00,Suburb-East,Standalone,Cold Brew,Cold,4,1,4,2621,-4.1,0
13/02/24 07:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,2,9,4831,18.7,1
13/02/24 08:00,Suburb-West,Standalone,Latte,Hot,4,2,8,1550,-6.8,1
13/02/24 10:00,Suburb-East,Standalone,Frappuccino,Cold,5,2,10,1942,10.5,0
13/02/24 10:00,Suburb-West,Standalone,Frappuccino,Cold,5,2,10,2745,19.7,0
13/02/24 10:00,Suburb-East,Standalone,Frappuccino,Cold,5,3,15,4295,-9.9,0
13/02/24 11:00,Suburb-East,Standalone,Espresso,Hot,3,2,6,1735,8.2,0
13/02/24 11:00,Downtown,Drive-Thru,Frappuccino,Cold,5,2,10,4692,36.9,0
13/02/24 11:00,Suburb-West,Mall,Latte,Hot,4,2,8,4218,18.3,0
13/02/24 11:00,Downtown,Drive-Thru,Latte,Hot,4,1,4,1292,3.9,0
13/02/24 11:00,Uptown,Standalone,Frappuccino,Cold,5,3,15,1805,22.3,0
13/02/24 11:00,Midtown,Mall,Iced Latte,Cold,4.5,2,9,1780,5.1,1
13/02/24 12:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,1,4.5,1034,8.7,1
13/02/24 12:00,Midtown,Drive-Thru,Tea,Hot,2.5,3,7.5,4874,8.2,0
13/02/24 13:00,Downtown,Mall,Hot Chocolate,Hot,3.5,3,10.5,3679,10,0
13/02/24 13:00,Suburb-East,Mall,Cold Brew,Cold,4,3,12,1929,26,1
13/02/24 13:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,3,12,3112,-0.6,0
13/02/24 14:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3,10.5,2395,-1.4,1
13/02/24 14:00,Uptown,Standalone,Tea,Hot,2.5,2,5,4154,13.6,1
13/02/24 16:00,Uptown,Mall,Hot Chocolate,Hot,3.5,3,10.5,2843,21,1
13/02/24 16:00,Midtown,Standalone,Cappuccino,Hot,4.5,3,13.5,3365,-11.9,1
13/02/24 17:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,2,7,4319,10,0
13/02/24 17:00,Midtown,Standalone,Cold Brew,Cold,4,2,8,2716,22.3,0
13/02/24 17:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,2,9,2335,7.1,0
13/02/24 17:00,Downtown,Standalone,Cappuccino,Hot,4.5,1,4.5,1629,4.1,1
13/02/24 17:00,Suburb-West,Standalone,Tea,Hot,2.5,3,7.5,2561,15.9,0
13/02/24 17:00,Downtown,Standalone,Tea,Hot,2.5,2,5,1771,7.9,0
13/02/24 18:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,1,3.5,3617,25.3,1
13/02/24 18:00,Uptown,Mall,Latte,Hot,4,3,12,3764,13.7,0
13/02/24 18:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,1,3.5,1109,-1.2,0
13/02/24 18:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,1843,8.3,0
13/02/24 18:00,Suburb-West,Drive-Thru,Latte,Hot,4,2,8,2862,1.5,0
13/02/24 18:00,Downtown,Standalone,Cappuccino,Hot,4.5,1,4.5,2338,10.7,1
13/02/24 18:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,3,13.5,1453,15.2,0
13/02/24 19:00,Suburb-East,Mall,Latte,Hot,4,2,8,2593,8.7,1
13/02/24 19:00,Uptown,Drive-Thru,Cold Brew,Cold,4,2,8,2268,10.5,0
13/02/24 19:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,2,9,3472,8.3,0
13/02/24 19:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,3058,11.7,1
14/02/24 06:00,Midtown,Standalone,Cold Brew,Cold,4,1,4,1030,38.4,1
14/02/24 06:00,Downtown,Drive-Thru,Tea,Hot,2.5,1,2.5,3477,15.6,1
14/02/24 06:00,Midtown,Mall,Hot Chocolate,Hot,3.5,1,3.5,2884,26.4,0
14/02/24 06:00,Downtown,Standalone,Iced Latte,Cold,4.5,1,4.5,3647,10.8,1
14/02/24 06:00,Midtown,Mall,Iced Latte,Cold,4.5,1,4.5,2601,6.6,0
14/02/24 06:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,1,4,1735,-11,1
14/02/24 07:00,Suburb-East,Mall,Hot Chocolate,Hot,3.5,1,3.5,2575,16.8,1
14/02/24 08:00,Suburb-West,Mall,Latte,Hot,4,1,4,2611,13.1,0
14/02/24 08:00,Uptown,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,2121,27.8,1
14/02/24 08:00,Midtown,Mall,Latte,Hot,4,1,4,3859,18.1,1
14/02/24 09:00,Suburb-East,Standalone,Tea,Hot,2.5,1,2.5,4120,1.5,0
14/02/24 10:00,Downtown,Standalone,Latte,Hot,4,3,12,3066,21.6,1
14/02/24 10:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,1675,15.1,0
14/02/24 11:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,1109,10.8,0
14/02/24 11:00,Suburb-East,Mall,Tea,Hot,2.5,2,5,2407,4.9,1
14/02/24 11:00,Suburb-East,Drive-Thru,Espresso,Hot,3,2,6,1043,10.4,0
14/02/24 11:00,Uptown,Standalone,Frappuccino,Cold,5,1,5,3745,14.9,1
14/02/24 12:00,Suburb-East,Mall,Latte,Hot,4,2,8,1338,-14.7,0
14/02/24 12:00,Suburb-East,Mall,Cappuccino,Hot,4.5,3,13.5,2928,-6.8,1
14/02/24 12:00,Uptown,Standalone,Espresso,Hot,3,3,9,3486,10.1,0
14/02/24 12:00,Downtown,Mall,Tea,Hot,2.5,2,5,1689,-2.6,0
14/02/24 13:00,Midtown,Mall,Cappuccino,Hot,4.5,1,4.5,2804,16.1,0
14/02/24 13:00,Downtown,Drive-Thru,Cold Brew,Cold,4,1,4,2810,26.4,0
14/02/24 13:00,Suburb-West,Standalone,Latte,Hot,4,2,8,2599,12.3,0
14/02/24 13:00,Downtown,Mall,Espresso,Hot,3,3,9,1199,19,1
14/02/24 15:00,Uptown,Mall,Frappuccino,Cold,5,1,5,4722,17.4,0
14/02/24 15:00,Downtown,Standalone,Tea,Hot,2.5,2,5,1114,4.8,1
14/02/24 15:00,Uptown,Mall,Latte,Hot,4,2,8,1903,23.1,1
14/02/24 16:00,Uptown,Mall,Cappuccino,Hot,4.5,2,9,1180,18.6,0
14/02/24 16:00,Midtown,Drive-Thru,Frappuccino,Cold,5,2,10,3302,8.1,0
14/02/24 17:00,Uptown,Mall,Tea,Hot,2.5,2,5,4845,21.6,0
14/02/24 17:00,Uptown,Mall,Latte,Hot,4,2,8,2460,17.1,0
14/02/24 17:00,Suburb-East,Standalone,Frappuccino,Cold,5,2,10,1049,10.2,0
14/02/24 17:00,Uptown,Drive-Thru,Latte,Hot,4,3,12,3695,19.4,1
14/02/24 17:00,Suburb-West,Mall,Frappuccino,Cold,5,1,5,1179,6.1,0
14/02/24 17:00,Suburb-East,Mall,Iced Latte,Cold,4.5,3,13.5,4143,6.6,0
14/02/24 17:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,2031,-3.4,1
14/02/24 18:00,Midtown,Drive-Thru,Tea,Hot,2.5,2,5,3776,5.6,1
14/02/24 18:00,Uptown,Drive-Thru,Frappuccino,Cold,5,2,10,1718,-6.3,0
14/02/24 18:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,1276,16.1,0
14/02/24 18:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,2566,-5.6,0
14/02/24 19:00,Uptown,Mall,Espresso,Hot,3,2,6,1952,27.4,0
14/02/24 19:00,Midtown,Mall,Cold Brew,Cold,4,1,4,4022,30.5,0
14/02/24 19:00,Suburb-West,Standalone,Latte,Hot,4,2,8,1245,10.8,0
14/02/24 20:00,Midtown,Drive-Thru,Cold Brew,Cold,4,3,12,1621,-0.7,0
15/02/24 06:00,Downtown,Standalone,Cold Brew,Cold,4,2,8,4782,9.8,1
15/02/24 06:00,Midtown,Mall,Cappuccino,Hot,4.5,3,13.5,2139,15.1,0
15/02/24 07:00,Suburb-West,Mall,Tea,Hot,2.5,2,5,3654,-8.2,1
15/02/24 07:00,Uptown,Drive-Thru,Frappuccino,Cold,5,2,10,2403,2.9,0
15/02/24 08:00,Downtown,Drive-Thru,Cold Brew,Cold,4,1,4,4282,5,0
15/02/24 09:00,Uptown,Standalone,Tea,Hot,2.5,2,5,3135,9,0
15/02/24 09:00,Downtown,Mall,Latte,Hot,4,1,4,4562,2.3,0
15/02/24 09:00,Downtown,Mall,Cappuccino,Hot,4.5,3,13.5,4843,10.7,0
15/02/24 09:00,Uptown,Standalone,Cold Brew,Cold,4,1,4,1967,17.1,0
15/02/24 10:00,Suburb-East,Mall,Iced Latte,Cold,4.5,2,9,1672,21.9,1
15/02/24 10:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,1,4.5,3481,18,0
15/02/24 10:00,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,1,3.5,4963,24,0
15/02/24 10:00,Suburb-East,Standalone,Latte,Hot,4,3,12,4895,14,1
15/02/24 10:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,2,9,2928,9.2,0
15/02/24 10:00,Suburb-West,Standalone,Tea,Hot,2.5,3,7.5,4114,26.7,0
15/02/24 11:00,Downtown,Standalone,Tea,Hot,2.5,1,2.5,2750,4.1,1
15/02/24 11:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,1,4.5,3264,7.9,1
15/02/24 11:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3,10.5,2252,19.2,0
15/02/24 12:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,1294,10.9,0
15/02/24 12:00,Suburb-East,Mall,Cold Brew,Cold,4,1,4,1633,7.4,1
15/02/24 13:00,Downtown,Standalone,Frappuccino,Cold,5,1,5,3012,13.9,0
15/02/24 13:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,3,15,2573,14.5,0
15/02/24 13:00,Suburb-West,Mall,Latte,Hot,4,1,4,2674,15.8,1
15/02/24 14:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,3,13.5,1795,5.5,1
15/02/24 14:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,3600,4.3,0
15/02/24 14:00,Downtown,Mall,Tea,Hot,2.5,1,2.5,4795,15.4,0
15/02/24 15:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,1141,6,1
15/02/24 15:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,2070,15.4,0
15/02/24 15:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,2,9,2013,18,0
15/02/24 16:00,Uptown,Drive-Thru,Espresso,Hot,3,1,3,1478,-1.8,1
15/02/24 16:00,Suburb-East,Mall,Tea,Hot,2.5,1,2.5,3892,1.3,0
15/02/24 16:00,Suburb-West,Standalone,Cold Brew,Cold,4,3,12,4588,9.9,0
15/02/24 17:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,3050,9.1,1
15/02/24 17:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,2,9,4006,10.2,0
15/02/24 17:00,Downtown,Standalone,Latte,Hot,4,1,4,3605,1.2,0
15/02/24 17:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,4066,24,0
15/02/24 19:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,2,9,1026,5.9,1
15/02/24 19:00,Downtown,Standalone,Latte,Hot,4,1,4,1286,0,1
15/02/24 19:00,Suburb-West,Standalone,Tea,Hot,2.5,1,2.5,3680,-2.8,0
15/02/24 19:00,Uptown,Mall,Cappuccino,Hot,4.5,2,9,2534,22.6,0
15/02/24 20:00,Uptown,Mall,Hot Chocolate,Hot,3.5,2,7,1745,14.4,0
16/02/24 06:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,1,4,1760,-0.7,0
16/02/24 06:00,Uptown,Standalone,Cold Brew,Cold,4,3,12,2062,6.3,1
16/02/24 07:00,Suburb-East,Mall,Latte,Hot,4,2,8,4556,12.1,0
16/02/24 07:00,Midtown,Mall,Latte,Hot,4,1,4,2547,7.7,0
16/02/24 07:00,Midtown,Standalone,Espresso,Hot,3,3,9,3398,24.4,0
16/02/24 08:00,Downtown,Mall,Espresso,Hot,3,1,3,1250,8.8,0
16/02/24 08:00,Suburb-West,Mall,Espresso,Hot,3,1,3,1396,19.1,0
16/02/24 08:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,1,4.5,4817,-15.9,0
16/02/24 08:00,Suburb-West,Standalone,Tea,Hot,2.5,2,5,2378,30.6,0
16/02/24 09:00,Midtown,Standalone,Cold Brew,Cold,4,3,12,4854,12,0
16/02/24 09:00,Suburb-East,Standalone,Espresso,Hot,3,1,3,4994,2.3,0
16/02/24 09:00,Downtown,Standalone,Espresso,Hot,3,2,6,2871,13.5,1
16/02/24 10:00,Uptown,Drive-Thru,Espresso,Hot,3,2,6,3465,30.2,0
16/02/24 10:00,Midtown,Drive-Thru,Cold Brew,Cold,4,1,4,2509,21.8,0
16/02/24 10:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,1,2.5,3704,16.4,0
16/02/24 11:00,Midtown,Mall,Espresso,Hot,3,3,9,3595,22.9,0
16/02/24 11:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,1956,7.5,0
16/02/24 11:00,Suburb-West,Standalone,Latte,Hot,4,1,4,2426,9.2,0
16/02/24 11:00,Downtown,Drive-Thru,Tea,Hot,2.5,3,7.5,2203,2.4,0
16/02/24 12:00,Uptown,Mall,Espresso,Hot,3,2,6,1523,15.1,0
16/02/24 12:00,Midtown,Mall,Hot Chocolate,Hot,3.5,2,7,1688,-3.8,1
16/02/24 13:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,3,12,1996,7.2,0
16/02/24 13:00,Downtown,Mall,Latte,Hot,4,1,4,2781,-3.6,1
16/02/24 13:00,Uptown,Standalone,Frappuccino,Cold,5,2,10,4697,5.3,0
16/02/24 13:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,2,9,3727,-4.8,0
16/02/24 13:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,4779,1.8,0
16/02/24 13:00,Suburb-East,Mall,Latte,Hot,4,3,12,4258,6,0
16/02/24 14:00,Suburb-West,Drive-Thru,Latte,Hot,4,3,12,3637,8.4,0
16/02/24 14:00,Suburb-East,Standalone,Tea,Hot,2.5,1,2.5,4311,16.6,0
16/02/24 14:00,Downtown,Standalone,Iced Latte,Cold,4.5,2,9,1359,18.8,0
16/02/24 14:00,Suburb-West,Drive-Thru,Cold Brew,Cold,4,1,4,4049,-3.3,1
16/02/24 14:00,Midtown,Standalone,Cappuccino,Hot,4.5,3,13.5,4495,13.6,0
16/02/24 15:00,Suburb-West,Drive-Thru,Espresso,Hot,3,1,3,2273,19.7,0
16/02/24 15:00,Uptown,Standalone,Tea,Hot,2.5,3,7.5,2735,5.9,0
16/02/24 15:00,Uptown,Drive-Thru,Cold Brew,Cold,4,1,4,1436,17.8,0
16/02/24 16:00,Suburb-East,Standalone,Frappuccino,Cold,5,3,15,1592,16.8,1
16/02/24 16:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,3785,-0.8,0
16/02/24 16:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,2,9,4059,18.2,0
16/02/24 17:00,Downtown,Drive-Thru,Frappuccino,Cold,5,3,15,2265,22.2,0
16/02/24 17:00,Downtown,Standalone,Iced Latte,Cold,4.5,3,13.5,4472,-5,1
16/02/24 17:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,2,7,2193,0.8,1
16/02/24 18:00,Downtown,Mall,Frappuccino,Cold,5,1,5,1625,7.9,1
16/02/24 18:00,Uptown,Mall,Espresso,Hot,3,2,6,4781,6.9,1
16/02/24 18:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,2,5,2225,12.8,1
16/02/24 19:00,Uptown,Standalone,Espresso,Hot,3,2,6,3244,12.6,0
16/02/24 20:00,Suburb-East,Mall,Frappuccino,Cold,5,1,5,4103,1.9,0
16/02/24 20:00,Suburb-West,Mall,Iced Latte,Cold,4.5,2,9,2156,11.9,0
16/02/24 20:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,1,2.5,1398,21.3,0
16/02/24 20:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,2874,11.6,0
16/02/24 20:00,Uptown,Mall,Hot Chocolate,Hot,3.5,2,7,3850,9.7,0
17/02/24 06:00,Uptown,Drive-Thru,Cold Brew,Cold,4,1,4,4294,8.2,1
17/02/24 06:00,Downtown,Mall,Frappuccino,Cold,5,3,15,3973,-1.2,1
17/02/24 06:00,Uptown,Drive-Thru,Tea,Hot,2.5,2,5,4892,8.2,1
17/02/24 07:00,Uptown,Standalone,Espresso,Hot,3,1,3,1393,8.3,0
17/02/24 07:00,Uptown,Drive-Thru,Espresso,Hot,3,3,9,1480,19.9,1
17/02/24 07:00,Midtown,Drive-Thru,Tea,Hot,2.5,3,7.5,4972,10.5,0
17/02/24 08:00,Suburb-East,Standalone,Cold Brew,Cold,4,2,8,1139,-0.1,0
17/02/24 08:00,Suburb-East,Mall,Iced Latte,Cold,4.5,3,13.5,3817,9.3,0
17/02/24 08:00,Suburb-East,Drive-Thru,Latte,Hot,4,1,4,4185,18.5,0
17/02/24 09:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,2,9,3590,32.2,0
17/02/24 10:00,Downtown,Standalone,Latte,Hot,4,1,4,1477,26.4,0
17/02/24 10:00,Suburb-West,Drive-Thru,Cold Brew,Cold,4,2,8,1094,11.3,0
17/02/24 10:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,3841,4.5,1
17/02/24 11:00,Uptown,Drive-Thru,Tea,Hot,2.5,2,5,2983,25.1,1
17/02/24 11:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,3,13.5,3340,-11.3,0
17/02/24 11:00,Downtown,Mall,Cappuccino,Hot,4.5,1,4.5,2660,23.6,1
17/02/24 11:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1261,5.1,0
17/02/24 12:00,Suburb-West,Drive-Thru,Latte,Hot,4,1,4,4086,-1.1,1
17/02/24 12:00,Downtown,Mall,Cappuccino,Hot,4.5,3,13.5,4530,18.7,0
17/02/24 12:00,Downtown,Mall,Hot Chocolate,Hot,3.5,3,10.5,4278,3.7,0
17/02/24 12:00,Uptown,Drive-Thru,Cold Brew,Cold,4,1,4,3673,7.1,0
17/02/24 12:00,Midtown,Drive-Thru,Espresso,Hot,3,2,6,1346,8.1,1
17/02/24 13:00,Midtown,Standalone,Frappuccino,Cold,5,3,15,4957,-5,0
17/02/24 13:00,Downtown,Drive-Thru,Cold Brew,Cold,4,2,8,2231,-1,0
17/02/24 13:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1572,9.3,0
17/02/24 13:00,Midtown,Mall,Frappuccino,Cold,5,2,10,3482,14.3,0
17/02/24 14:00,Downtown,Mall,Espresso,Hot,3,2,6,1971,17.4,0
17/02/24 14:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,4921,17.6,0
17/02/24 14:00,Uptown,Drive-Thru,Frappuccino,Cold,5,3,15,2136,5.5,0
17/02/24 14:00,Suburb-East,Standalone,Latte,Hot,4,1,4,3252,14.6,0
17/02/24 14:00,Uptown,Standalone,Tea,Hot,2.5,1,2.5,2868,8.1,0
17/02/24 15:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,3195,16.7,0
17/02/24 15:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,3926,-6.4,0
17/02/24 16:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,2,9,2719,-10.7,1
17/02/24 17:00,Suburb-East,Mall,Tea,Hot,2.5,3,7.5,1106,11.8,1
17/02/24 17:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,1510,11,0
17/02/24 17:00,Suburb-West,Mall,Tea,Hot,2.5,1,2.5,1270,11.5,0
17/02/24 17:00,Midtown,Mall,Frappuccino,Cold,5,2,10,4186,20.9,0
17/02/24 18:00,Midtown,Mall,Espresso,Hot,3,2,6,1401,-4.8,0
17/02/24 18:00,Suburb-East,Mall,Latte,Hot,4,1,4,4206,-8.9,1
17/02/24 18:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,1,4.5,3411,13.1,1
17/02/24 19:00,Downtown,Standalone,Frappuccino,Cold,5,1,5,3869,1.5,0
17/02/24 19:00,Suburb-West,Mall,Iced Latte,Cold,4.5,1,4.5,3488,10.1,0
17/02/24 20:00,Uptown,Mall,Frappuccino,Cold,5,2,10,4876,9.4,1
17/02/24 20:00,Midtown,Standalone,Tea,Hot,2.5,2,5,2953,-3.4,0
18/02/24 06:00,Downtown,Standalone,Cappuccino,Hot,4.5,3,13.5,3693,21.6,0
18/02/24 06:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,1216,11.2,1
18/02/24 07:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,3777,11.4,0
18/02/24 07:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,1,4.5,2797,31.3,1
18/02/24 07:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,2,9,2129,15,1
18/02/24 08:00,Uptown,Standalone,Iced Latte,Cold,4.5,2,9,3603,16.6,1
18/02/24 08:00,Suburb-East,Mall,Frappuccino,Cold,5,2,10,4462,-4.6,0
18/02/24 09:00,Downtown,Drive-Thru,Cold Brew,Cold,4,3,12,4870,5.8,0
18/02/24 10:00,Downtown,Standalone,Latte,Hot,4,1,4,4045,-16,0
18/02/24 10:00,Downtown,Drive-Thru,Tea,Hot,2.5,1,2.5,3773,4.7,0
18/02/24 10:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,3039,12.1,0
18/02/24 10:00,Suburb-West,Mall,Latte,Hot,4,2,8,2660,16,0
18/02/24 11:00,Downtown,Standalone,Tea,Hot,2.5,3,7.5,3877,13,0
18/02/24 11:00,Uptown,Mall,Espresso,Hot,3,3,9,3487,12.5,0
18/02/24 11:00,Suburb-West,Mall,Cold Brew,Cold,4,1,4,1716,30.1,0
18/02/24 12:00,Suburb-West,Standalone,Frappuccino,Cold,5,3,15,4901,16.4,0
18/02/24 12:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,2,9,2528,-9.8,1
18/02/24 12:00,Uptown,Standalone,Latte,Hot,4,1,4,2188,7.3,0
18/02/24 12:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,1009,-9.7,1
18/02/24 13:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,1,4,4780,9.8,0
18/02/24 13:00,Suburb-West,Drive-Thru,Espresso,Hot,3,1,3,4831,3.3,0
18/02/24 13:00,Suburb-East,Standalone,Espresso,Hot,3,3,9,2457,17.5,0
18/02/24 14:00,Midtown,Standalone,Iced Latte,Cold,4.5,2,9,2449,29.6,0
18/02/24 15:00,Uptown,Standalone,Tea,Hot,2.5,2,5,2452,14.5,0
18/02/24 15:00,Suburb-East,Mall,Cold Brew,Cold,4,3,12,1347,5.9,0
18/02/24 15:00,Suburb-East,Mall,Latte,Hot,4,2,8,4740,20.2,0
18/02/24 15:00,Midtown,Standalone,Cold Brew,Cold,4,3,12,2927,-4.1,0
18/02/24 15:00,Midtown,Standalone,Tea,Hot,2.5,2,5,4654,8.6,0
18/02/24 15:00,Downtown,Mall,Hot Chocolate,Hot,3.5,2,7,3688,19.8,1
18/02/24 16:00,Uptown,Standalone,Frappuccino,Cold,5,2,10,4060,14,0
18/02/24 17:00,Uptown,Mall,Latte,Hot,4,2,8,1776,28,0
18/02/24 17:00,Suburb-East,Mall,Tea,Hot,2.5,1,2.5,4047,10.7,0
18/02/24 18:00,Uptown,Drive-Thru,Cold Brew,Cold,4,2,8,4884,2.1,0
18/02/24 18:00,Midtown,Standalone,Latte,Hot,4,2,8,2724,2.2,0
18/02/24 18:00,Uptown,Standalone,Frappuccino,Cold,5,2,10,4076,11.4,1
18/02/24 18:00,Suburb-West,Mall,Tea,Hot,2.5,1,2.5,1538,17.3,0
18/02/24 19:00,Downtown,Mall,Cappuccino,Hot,4.5,3,13.5,1637,15,0
18/02/24 19:00,Uptown,Standalone,Espresso,Hot,3,1,3,3778,16.3,1
18/02/24 19:00,Suburb-West,Standalone,Espresso,Hot,3,1,3,2779,20,0
18/02/24 19:00,Suburb-East,Drive-Thru,Latte,Hot,4,3,12,4116,5.4,0
18/02/24 20:00,Uptown,Mall,Cappuccino,Hot,4.5,2,9,2021,13.6,0
18/02/24 20:00,Midtown,Mall,Cold Brew,Cold,4,3,12,3729,-1.4,1
19/02/24 06:00,Suburb-East,Drive-Thru,Latte,Hot,4,3,12,3871,7.6,1
19/02/24 06:00,Uptown,Drive-Thru,Cold Brew,Cold,4,1,4,4501,13.4,0
19/02/24 06:00,Uptown,Mall,Cold Brew,Cold,4,2,8,1493,8.4,0
19/02/24 08:00,Midtown,Mall,Cold Brew,Cold,4,2,8,4805,35,0
19/02/24 08:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,1372,-3.4,1
19/02/24 08:00,Suburb-East,Mall,Iced Latte,Cold,4.5,2,9,3867,31.4,0
19/02/24 09:00,Uptown,Drive-Thru,Frappuccino,Cold,5,1,5,2745,26.4,0
19/02/24 09:00,Suburb-East,Standalone,Espresso,Hot,3,2,6,2246,-1.8,0
19/02/24 09:00,Midtown,Standalone,Frappuccino,Cold,5,2,10,3914,8.3,0
19/02/24 10:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,1167,16.4,0
19/02/24 11:00,Midtown,Drive-Thru,Cold Brew,Cold,4,3,12,2168,-8.4,0
19/02/24 11:00,Downtown,Standalone,Tea,Hot,2.5,2,5,1757,-21.2,0
19/02/24 11:00,Midtown,Drive-Thru,Frappuccino,Cold,5,1,5,2246,31.7,0
19/02/24 12:00,Downtown,Standalone,Cappuccino,Hot,4.5,3,13.5,2356,-7.4,0
